name,date,Green,Red,NIR,SWIR,
6,2018/8/11,0.015120856,0.00136679,0.447755239,0.177068937,
6,2018/8/12,0.0474175,0.03434125,0.4771875,0.1493875,
6,2018/8/13,0.770792004,0.78644568,0.820122477,0.221494727,
6,2018/8/14,0.006368316,-0.005873442,0.381791879,0.156910735,
6,2018/8/15,0.037582195,0.029247087,0.382809832,0.192617963,
6,2018/8/16,0.017704438,0.001853074,0.378229044,0.169933044,
6,2018/8/17,0.051765529,0.034326055,0.488676953,0.211665521,
6,2018/8/18,0.020288019,0.004284496,0.397264766,0.176596913,
6,2018/8/19,0.454646023,0.46236425,0.576729895,0.21016615,
6,2018/8/20,0.021447994,0.005743348,0.400624011,0.176569147,
6,2018/8/21,0.041536656,0.030597876,0.409632896,0.196921712,
6,2018/8/22,0.687484691,0.693079106,0.750087304,0.172015503,
6,2018/8/23,0.010797312,-0.000254157,0.356037666,0.157854783,
6,2018/8/24,0.038004004,0.017144012,0.46292274,0.197282671,
6,2018/8/25,0.677361271,0.690269464,0.758790803,0.37470817,
6,2018/8/26,0.065948863,0.057883825,0.452234233,0.214830858,
6,2018/8/27,0.171295706,0.165136516,0.385354715,0.185676434,
6,2018/8/28,0.13759,0.143585,0.34335875,0.0915,
6,2018/8/29,0.45084974,0.466524682,0.677456352,0.288188944,
6,2018/8/30,0.115616894,0.10721466,0.369678238,0.199698324,
6,2018/8/31,0.668081469,0.688378358,0.74433587,0.366683762,
6,2018/9/1,-0.000486083,-0.013545927,0.331097816,0.154189655,
6,2018/9/2,0.065474327,0.057937857,0.441189442,0.223132928,
6,2018/9/3,0.195918817,0.185722549,0.450249224,0.256396738,
6,2018/9/4,0.047335,0.0359775,0.433105,0.13825,
6,2018/9/5,0.026720609,0.017144012,0.357055619,0.179956613,
6,2018/9/6,0.021764351,0.018548833,0.332726541,0.171015923,
6,2018/9/7,0.047600163,0.042754982,0.39349834,0.203113556,
6,2018/9/8,0.035578602,0.037027634,0.323564963,0.177790856,
6,2018/9/9,0.070166954,0.07852389,0.390546276,0.222938565,
6,2018/9/10,0.02793331,0.024870528,0.334507959,0.178707138,
6,2018/9/11,0.068057909,0.064907931,0.430399139,0.226020604,
6,2018/9/12,0.468038465,0.47295444,0.556981605,0.228491789,
6,2018/9/13,0.05575,0.04124375,0.44912375,0.15190375,
6,2018/9/14,0.031202331,0.027355981,0.33079243,0.183593975,
6,2018/9/15,0.043276619,0.048698456,0.324226633,0.194867019,
6,2018/9/16,0.054454562,0.060585404,0.360720251,0.211276795,
6,2018/9/17,0.040007598,0.048266203,0.281625296,0.187508998,
6,2018/9/18,0.131382012,0.133419977,0.368304001,0.229019345,
6,2018/9/19,0.043698428,0.054317741,0.271140379,0.196227559,
6,2018/9/20,0.0532475,0.042715,0.39763,0.15013,
6,2018/9/21,0.055825442,0.071932036,0.278571437,0.204307499,
6,2018/9/22,0.056141799,0.068474015,0.326109846,0.206001233,
6,2018/9/23,0.175988333,0.185614486,0.362756157,0.193228818,
6,2018/9/24,0.049814661,0.064043425,0.275924759,0.203835475,
6,2018/9/25,1.007743312,1.034936927,1.020201155,0.220772808,
6,2018/9/26,0.16945029,0.173835601,0.329519989,0.22082834,
6,2018/9/27,0.051923707,0.065664373,0.338121692,0.212331908,
6,2018/9/28,0.0503,0.0354,0.4297,0.1639,
6,2018/9/29,0.11422875,0.11684125,0.3011325,0.13595375,
6,2018/9/30,0.054032753,0.07376911,0.265134456,0.209944022,
6,2018/10/1,0.044858404,0.060801531,0.298421522,0.194617124,
6,2018/10/2,0.079868566,0.102838102,0.303816673,0.23348969,
6,2018/10/3,0.509006681,0.523419938,0.593933302,0.324729156,
6,2018/10/4,0.085035728,0.108295291,0.35985499,0.234239375,
6,2018/10/5,0.04791652,0.06728532,0.24161974,0.204390798,
6,2018/10/6,0.064055,0.0645775,0.379645,0.16421,
6,2018/10/7,0.061572592,0.084251237,0.262691369,0.209138804,
6,2018/10/8,0.075,0.0689,0.3874,0.18825,
6,2018/10/9,0.090097438,0.117858881,0.296691002,0.239487172,
6,2018/10/10,0.069692419,0.09424708,0.282795942,0.208611248,
6,2018/10/11,0.086406608,0.111645249,0.310789652,0.235072359,
6,2018/10/12,0.070588764,0.094409175,0.270733198,0.212914996,
6,2018/10/13,0.118042296,0.151142336,0.368354899,0.258090471,
6,2018/10/14,0.132805618,0.160381737,0.336849251,0.244568372,
6,2018/10/15,0.15077625,0.193415,0.440915,0.37349875,
6,2018/10/16,0.074385046,0.107160628,0.280810934,0.215580544,
6,2018/10/17,0.695340887,0.698698391,0.724333092,0.259145584,
6,2018/10/18,0.81081115,0.829833041,0.851628124,0.248233499,
6,2018/10/19,0.039533063,0.061071688,0.223805561,0.174125728,
6,2018/10/20,0.193124331,0.203985224,0.316541087,0.186676014,
6,2018/10/21,0.525931775,0.539737476,0.602178722,0.31539974,
6,2018/10/22,0.131645643,0.170701769,0.365453732,0.24937191,
6,2018/10/23,0.165284925,0.186641086,0.312214786,0.220134187,
6,2018/10/24,0.076704997,0.104675175,0.26655959,0.210943602,
6,2018/10/25,0.072855988,0.104459049,0.271903844,0.221383662,
6,2018/10/26,0.070536037,0.10618806,0.270326017,0.219689929,
6,2018/10/27,0.102646261,0.142605346,0.315726724,0.268308403,
6,2018/10/28,0.060992605,0.088465701,0.23490125,0.212276376,
6,2018/10/29,0.818456442,0.832480588,0.844451555,0.225798475,
6,2018/10/30,0.03368046,0.055290309,0.198153143,0.176124889,
6,2018/10/31,0.17423375,0.2470125,0.42910375,0.33986625,
6,2018/11/1,0.733198261,0.74819132,0.768359562,0.196366389,
6,2018/11/2,0.324992426,0.335227937,0.426021941,0.159215323,
6,2018/11/3,0.115195085,0.151034273,0.299235884,0.167850586,
6,2018/11/4,0.121153139,0.144010167,0.272616411,0.177124469,
6,2018/11/5,0.077126806,0.106836439,0.262080597,0.211110199,
6,2018/11/6,0.042327548,0.061557973,0.192859787,0.173903599,
6,2018/11/7,0.240366959,0.263419964,0.392175001,0.238265463,
6,2018/11/8,0.270948125,0.277900428,0.36550463,0.216385761,
6,2018/11/9,0.037740374,0.060855562,0.204871634,0.187620062,
6,2018/11/10,0.049814661,0.075173931,0.214440393,0.19972609,
6,2018/11/11,0.023346135,0.040809845,0.166901984,0.171460181,
6,2018/11/12,0.745905263,0.759483921,0.786530025,0.415496598,
6,2018/11/13,0.661016165,0.670493905,0.716291262,0.154217421,
6,2018/11/14,0.565265481,0.580477289,0.646866862,0.148525367,
6,2018/11/15,0.571698071,0.587285268,0.638621442,0.129922067,
6,2018/11/16,0.665425,0.68518375,0.7103875,0.0936175,
6,2018/11/17,0.5063,0.53125,0.60285,0.1431,
6,2018/11/18,0.512644785,0.522447369,0.588436355,0.137529984,
6,2018/11/19,0.518761019,0.539251191,0.594085995,0.182705459,
6,2018/11/20,0.53995693,0.555190508,0.607981054,0.132809744,
6,2018/11/21,0.545124092,0.550435729,0.595256641,0.180234275,
6,2018/11/22,0.606391876,0.618191333,0.650531493,0.201614186,
6,2018/11/23,0.51491201,0.545032571,0.606097841,0.19042444,
6,2018/11/24,0.406770681,0.423029258,0.487251819,0.137307855,
6,2018/11/25,0.611875395,0.66519881,0.72871029,0.32184148,
6,2018/11/26,0.507899432,0.529255349,0.597801523,0.143971723,
6,2018/11/27,0.553771181,0.587393331,0.660100252,0.197338204,
6,2018/11/28,0.657958048,0.6840018,0.720973846,0.276027384,
6,2018/11/29,0.391849181,0.412114878,0.476665107,0.126145875,
6,2018/11/30,0.41773772,0.450801491,0.53234714,0.144415981,
6,2018/12/1,0.829634385,0.850851326,0.851170046,0.230657546,
6,2018/12/2,0.876138847,0.903478087,0.916115452,0.328616413,
6,2018/12/3,0.711000553,0.720419087,0.743775995,0.149691544,
6,2018/12/4,0.84271047,0.867601117,0.876415282,0.318454014,
6,2018/12/5,0.72555297,0.756620247,0.777877424,0.177180001,
6,2018/12/6,0.711527814,0.725714182,0.740823931,0.146803868,
6,2018/12/7,0.628220501,0.632509702,0.651651241,0.188453046,
6,2018/12/8,0.732723726,0.753270289,0.764033262,0.146081948,
6,2018/12/9,0.9730125,0.9815375,0.975295,0.11053,
6,2018/12/10,0.702037108,0.730360898,0.745302925,0.130005366,
6,2018/12/11,0.784711707,0.819188819,0.839870766,0.160631395,
6,2018/12/12,0.7679,0.7948,0.8574,0.1133,
6,2018/12/13,0.650260031,0.647044198,0.648190201,0.115761347,
6,2018/12/14,0.851146653,0.872355896,0.881606843,0.162130765,
6,2018/12/15,0.730192871,0.750784836,0.752733983,0.118649023,
6,2018/12/16,0.713320503,0.72463355,0.744386767,0.134142517,
6,2018/12/17,0.756134135,0.766345932,0.757620157,0.176791276,
6,2018/12/18,0.90812625,0.93485625,0.93309625,0.11471,
6,2018/12/19,0.605020996,0.61775908,0.635262197,0.126978859,
6,2018/12/20,0.735887294,0.750622741,0.767188916,0.164879611,
6,2018/12/21,0.507161266,0.490676799,0.499874437,0.14413832,
6,2018/12/22,0.723180293,0.742842193,0.751257951,0.141500539,
6,2018/12/23,0.687695596,0.690377527,0.721075642,0.164796312,
6,2018/12/24,0.733567344,0.753810604,0.778284605,0.133309534,
6,2018/12/25,0.6611075,0.70926,0.722295,0.0841025,
6,2018/12/26,0.95301357,1.003112325,1.002743259,0.201891847,
6,2018/12/27,0.60125,0.6151,0.64465,0.17435,
6,2018/12/28,0.60797366,0.619271965,0.637501694,0.185954095,
6,2018/12/29,0.678626698,0.688972706,0.711099701,0.183121951,
6,2018/12/30,0.666710589,0.676113189,0.68249522,0.154522849,
6,2018/12/31,0.790511583,0.811516334,0.810960899,0.202835895,
6,2019/1/1,0.730403775,0.734143109,0.723824115,0.351662292,
6,2019/1/2,0.655638098,0.669629399,0.676794683,0.150968785,
6,2019/1/3,0.839019639,0.878839686,0.899624612,0.262810712,
6,2019/1/4,0.582454205,0.600631069,0.617804301,0.199031937,
6,2019/1/5,0.565581838,0.557567898,0.567975498,0.216663422,
6,2019/1/6,0.5415,0.56865,0.668,0.17815,
6,2019/1/7,0.68147391,0.693295232,0.714662537,0.140639789,
6,2019/1/8,0.6465692,0.661254504,0.697764516,0.190119013,
6,2019/1/9,0.687801048,0.71269257,0.72977914,0.140695321,
6,2019/1/10,0.793886057,0.811516334,0.813607577,0.283413172,
6,2019/1/11,0.71125,0.7431,0.79465,0.12655,
6,2019/1/12,0.720702164,0.734359235,0.754260912,0.205668039,
6,2019/1/13,0.577814304,0.582638552,0.625998824,0.14213916,
6,2019/1/14,0.66560334,0.6870816,0.706518913,0.164129926,
6,2019/1/15,0.668397826,0.66898102,0.691555002,0.16646228,
6,2019/1/16,0.69802992,0.709504707,0.711099701,0.188286449,
6,2019/1/17,0.587832272,0.592580363,0.607115794,0.192590197,
6,2019/1/18,0.67229956,0.6819486,0.697051949,0.317065708,
6,2019/1/19,0.9259875,0.922715,0.87020375,0.5431875,
6,2019/1/20,0.683372051,0.697509696,0.717003829,0.308402679,
6,2019/1/21,0.6321,0.6757,0.78035,0.1487,
6,2019/1/22,0.580556064,0.585232068,0.607370282,0.1451379,
6,2019/1/23,0.573701664,0.580909541,0.606352329,0.138529564,
6,2019/1/24,0.686377442,0.702588665,0.722042697,0.188008788,
6,2019/1/25,0.654214492,0.674708368,0.699138753,0.134420179,
6,2019/1/26,0.62655,0.64848,0.71839,0.131055,
6,2019/1/27,0.619046151,0.639749934,0.669618113,0.222910799,
6,2019/1/28,0.879355142,0.902613582,0.915046601,0.257451851,
6,2019/1/29,0.690120998,0.72155375,0.75105436,0.16846144,
6,2019/1/30,0.751177877,0.772181342,0.795895193,0.15852117,
6,2019/1/31,0.729138348,0.759754079,0.780727692,0.140639789,
6,2019/2/1,0.707678806,0.70312898,0.708758409,0.263282736,
6,2019/2/2,0.814132898,0.832156399,0.845367713,0.235155657,
6,2019/2/3,0.758137729,0.777044185,0.788565931,0.164407587,
6,2019/2/4,0.9943525,1.00297375,0.97484125,0.09238,
6,2019/2/5,0.67135049,0.677193821,0.680561109,0.139640209,
6,2019/2/6,0.704040701,0.721931971,0.732934795,0.200781202,
6,2019/2/7,0.761775833,0.789687575,0.810044741,0.175986058,
6,2019/2/8,0.798315053,0.817783998,0.830200212,0.159409685,
6,2019/2/9,0.83585607,0.860577011,0.877280542,0.162158531,
6,2019/2/10,0.765044854,0.787040028,0.794928138,0.150468995,
6,2019/2/11,0.9181225,0.9595375,0.958465,0.13682,
6,2019/2/12,0.838228747,0.874841349,0.879112858,0.196227559,
6,2019/2/13,0.835117904,0.856686737,0.879570937,0.208278054,
6,2019/2/14,0.748436118,0.760510521,0.768715846,0.12875589,
6,2019/2/15,0.786609849,0.804276102,0.817374003,0.201891847,
6,2019/2/16,0.771741075,0.787958564,0.801493935,0.143083208,
6,2019/2/17,0.741265362,0.772829721,0.774467281,0.126173641,
6,2019/2/18,0.689066475,0.708207949,0.732069535,0.177013405,
6,2019/2/19,0.695077256,0.71847395,0.735225189,0.134919969,
6,2019/2/20,0.787717098,0.810651829,0.815897971,0.174875414,
6,2019/2/21,0.652896338,0.660335967,0.684938307,0.131754631,
6,2019/2/22,0.887844052,0.908773182,0.909905938,0.30073923,
6,2019/2/23,0.863062763,0.896994297,0.927923708,0.23621077,
6,2019/2/24,0.784500803,0.802006776,0.816254255,0.361713626,
6,2019/2/25,0.662492497,0.655581188,0.673028256,0.169127827,
6,2019/2/26,0.743796217,0.787202122,0.791517995,0.140750854,
6,2019/2/27,0.90572,0.9225775,0.9057475,0.11878,
6,2019/2/28,0.714902288,0.752405783,0.77166791,0.125979279,
6,2019/3/1,0.775326453,0.79838666,0.807805244,0.154384018,
6,2019/3/2,0.6639,0.7011,0.75375,0.1067,
6,2019/3/3,0.605337353,0.612139796,0.642693254,0.128922487,
6,2019/3/4,0.686324716,0.706154749,0.716291262,0.164129926,
6,2019/3/5,0.695288161,0.726362561,0.732273126,0.121592232,
6,2019/3/6,0.668292373,0.693079106,0.698578879,0.14885856,
6,2019/3/7,0.3998,0.4168,0.44765,0.10685,
6,2019/3/8,0.95467,0.95669125,0.92695,0.6561025,
6,2019/3/9,0.529780783,0.534874633,0.56120611,0.226881354,
6,2019/3/10,0.727082028,0.751433215,0.785410276,0.429879448,
6,2019/3/11,0.717538595,0.75056871,0.779607944,0.432184036,
6,2019/3/12,0.534157054,0.541574549,0.57184372,0.236099705,
6,2019/3/13,0.447791624,0.462796502,0.491527222,0.096824854,
6,2019/3/14,0.727925646,0.745921993,0.781134873,0.408804964,
6,2019/3/15,0.7017525,0.714375,0.7040075,0.5645275,
6,2019/3/16,0.23446163,0.241861363,0.311960298,0.169683149,
6,2019/3/17,0.1699,0.18165,0.22995,0.1789,
6,2019/3/18,0.744059847,0.761753247,0.793452106,0.270696289,
6,2019/3/19,0.037898552,0.057667699,0.160081698,0.142583418,
6,2019/3/20,0.039638515,0.057127383,0.163644534,0.160076072,
6,2019/3/21,0.032625937,0.047293635,0.152752436,0.151524108,
6,2019/3/22,0.0738,0.0965,0.1405,0.17355,
6,2019/3/23,0.028302393,0.040107435,0.145423174,0.168711335,
6,2019/3/24,0.07005,0.08802125,0.12577875,0.1622025,
6,2019/3/25,0.522451849,0.532281117,0.578765801,0.199615025,
6,2019/3/26,0.058303571,0.0781997,0.190213109,0.198226719,
6,2019/3/27,0.09715,0.1287,0.19375,0.20975,
6,2019/3/28,0.039902146,0.055776593,0.163033762,0.176541381,
6,2019/3/29,0.077970424,0.101649407,0.226146853,0.232267981,
6,2019/3/30,0.120256795,0.137418314,0.247931049,0.219440034,
6,2019/3/31,0.270104506,0.284924534,0.367642331,0.196893946,
6,2019/4/1,0.15625,0.1829,0.22755,0.2564,
6,2019/4/2,0.13565283,0.152763284,0.264574582,0.22826966,
6,2019/4/3,0.089148368,0.118183071,0.239482038,0.230324353,
6,2019/4/4,0.135758282,0.147684315,0.240296401,0.196560752,
6,2019/4/5,0.406876133,0.431133995,0.515245528,0.358492757,
6,2019/4/6,0.285711446,0.293137334,0.367845922,0.190896464,
6,2019/4/7,0.825310841,0.83458782,0.849541321,0.374236146,
6,2019/4/8,0.049340126,0.0730667,0.192198118,0.196338623,
6,2019/4/9,0.1323375,0.16372875,0.21705125,0.28574625,
6,2019/4/10,0.109184304,0.141416651,0.269409859,0.237599076,
6,2019/4/11,0.524771799,0.537900402,0.603094879,0.347330777,
6,2019/4/13,0.067319742,0.093328543,0.217087071,0.219606631,
6,2019/4/14,0.10992247,0.142497283,0.281727091,0.271751402,
6,2019/4/15,0.076915901,0.104675175,0.226757625,0.221383662,
6,2019/4/16,0.152971667,0.186083333,0.254704167,0.3131425,
6,2019/4/17,0.372604137,0.388881298,0.469335844,0.277971012,
6,2019/4/18,0.090941057,0.118615324,0.254242358,0.238265463,
6,2019/4/19,0.087672035,0.116994376,0.253071712,0.233184263,
6,2019/4/20,0.040323955,0.058532204,0.176674333,0.174181261,
6,2019/4/21,0.1657,0.2019,0.27425,0.33785,
6,2019/4/22,0.120256795,0.13147484,0.249050797,0.20444633,
6,2019/4/23,0.2422651,0.247156458,0.355477792,0.198198953,
6,2019/4/24,0.100431763,0.122289471,0.250883113,0.216718955,
6,2019/4/25,0.1529625,0.185,0.26376,0.32135875,
6,2019/4/26,0.884364126,0.914932783,0.929654228,0.197671397,
6,2019/4/27,0.307118262,0.32166601,0.420474096,0.208611248,
6,2019/4/28,0.261773775,0.291732513,0.406426344,0.300905826,
6,2019/4/29,0.446737101,0.455448207,0.526544808,0.197227139,
6,2019/4/30,0.142349051,0.164055884,0.313487228,0.23249011,
6,2019/5/1,0.1354,0.1689,0.25085,0.2593,
6,2019/5/2,0.0778325,0.0933975,0.1355275,0.141,
6,2019/5/3,0.064630709,0.089006016,0.23749703,0.211804351,
6,2019/5/4,0.747961582,0.764454826,0.800272391,0.360380853,
6,2019/5/5,0.850830296,0.883270276,0.923139328,0.394588711,
6,2019/5/6,0.245059586,0.257584553,0.377261988,0.226770289,
6,2019/5/7,0.16918666,0.183561285,0.327942161,0.241486332,
6,2019/5/8,0.032836842,0.040269529,0.156111681,0.154245187,
6,2019/5/9,0.361742551,0.401848878,0.560646236,0.339556264,
6,2019/5/10,0.081766707,0.106728375,0.263403936,0.229408071,
6,2019/5/11,0.175313125,0.210765,0.300510625,0.343170625,
6,2019/5/12,0.120362247,0.152006841,0.317966221,0.250204894,
6,2019/5/13,0.081766707,0.098947828,0.272565514,0.215719374,
6,2019/5/14,0.281387902,0.292921208,0.428719516,0.228880515,
6,2019/5/15,0.07364688,0.090735027,0.25811058,0.216552358,
6,2019/5/16,0.419846766,0.421300247,0.535808181,0.29279812,
6,2019/5/17,0.697713564,0.716636876,0.764644034,0.424242926,
6,2019/5/18,0.1622025,0.1917925,0.2973375,0.3259375,
6,2019/5/19,0.172244776,0.18064358,0.317355449,0.189008368,
6,2019/5/20,0.061941675,0.075606184,0.254140563,0.201003331,
6,2019/5/21,0.19175,0.23045,0.31695,0.34925,
6,2019/5/22,0.088832011,0.107700944,0.289870716,0.220384082,
6,2019/5/23,0.550291255,0.565132319,0.641166325,0.315288676,
6,2019/5/24,0.216956549,0.220626951,0.350235334,0.19378414,
6,2019/5/25,0.092206484,0.10413486,0.343007867,0.245206992,
6,2019/5/26,0.267784556,0.272281143,0.410701747,0.193228818,
6,2019/5/27,0.365327929,0.36845736,0.480533328,0.236155238,
6,2019/5/28,0.376716777,0.394176393,0.541101537,0.305515002,
6,2019/5/29,0.230032634,0.247858868,0.407546092,0.223965911,
6,2019/5/30,0.073277797,0.087114911,0.293993426,0.220800574,
6,2019/5/31,0.1397,0.1537,0.3214,0.2956,
6,2019/6/1,0.086617513,0.097380912,0.351711366,0.232240215,
6,2019/6/2,0.423326691,0.437293596,0.574388602,0.281469543,
6,2019/6/3,0.406137967,0.409251204,0.517586821,0.211859884,
6,2019/6/4,0.449531587,0.468469819,0.577493359,0.327700131,
6,2019/6/5,0.0278,0.0233,0.15725,0.0868,
6,2019/6/6,0.063892543,0.0761465,0.301831665,0.227381144,
6,2019/6/7,0.759086799,0.768939448,0.792739539,0.260756019,
6,2019/6/8,0.082293968,0.089870522,0.364283086,0.236766092,
6,2019/6/9,0.084719371,0.08808748,0.299744861,0.208028159,
6,2019/6/10,0.0986,0.08715,0.40545,0.2434,
6,2019/6/11,0.397438153,0.388989361,0.542781159,0.341277763,
6,2019/6/12,0.207149486,0.201607834,0.365911811,0.167350795,
6,2019/6/13,0.661754331,0.675680937,0.736446733,0.171959971,
6,2019/6/14,0.026720609,0.01844077,0.330588839,0.177124469,
6,2019/6/15,0.08245,0.07115,0.4085,0.2239,
6,2019/6/16,0.048232877,0.047833951,0.336492967,0.210304981,
6,2019/6/17,0.041009395,0.028544676,0.388459472,0.189952416,
6,2019/6/18,0.05297823,0.055344341,0.308804643,0.206528789,
6,2019/6/19,0.05982,0.045795,0.4183375,0.1758975,
6,2019/6/20,0.08255,0.0724,0.40235,0.20695,
6,2019/6/21,0.499885058,0.505913705,0.599023067,0.204640693,
6,2019/6/22,0.050816458,0.046050909,0.374360822,0.193423181,
6,2019/6/23,0.841234137,0.860360885,0.900031793,0.353439323,
6,2019/6/24,0.049603757,0.040161466,0.425462067,0.208444651,
6,2019/6/25,0.1451,0.14725,0.30235,0.216,
6,2019/6/26,0.046229283,0.031948666,0.439917,0.201447589,
6,2019/6/27,0.024664289,0.011578759,0.375633263,0.185926329,
6,2019/6/28,0.0542375,0.03467125,0.5000125,0.17357375,
6,2019/6/29,0.077970424,0.081333532,0.406833525,0.235266722,
6,2019/6/30,0.327576007,0.323449052,0.57184372,0.207611668,
6,2019/7/1,0.048971043,0.035082497,0.465773009,0.210721473,
6,2019/7/2,0.037951278,0.028868865,0.385202022,0.191340722,
6,2019/7/3,0.047705616,0.031516413,0.472491499,0.205640273,
6,2019/7/4,0.037160386,0.029895465,0.359600502,0.202669298,
6,2019/7/5,0.707836984,0.729712519,0.792943129,0.330060251,
6,2019/7/6,0.059094463,0.05021134,0.424851295,0.216330229,
6,2019/7/7,0.016702641,0.006661885,0.377821862,0.167739521,
6,2019/7/8,0.198871481,0.196258707,0.527919044,0.212248609,
6,2019/7/9,0.846084943,0.866844675,0.896774344,0.187286869,
6,2019/7/10,0.11065,0.09985,0.52855,0.261,
6,2019/7/11,0.462924028,0.463661008,0.672621075,0.222466541,
6,2019/7/12,0.074965034,0.069500615,0.46226107,0.211554456,
6,2019/7/13,0.024453384,0.008985243,0.423375263,0.187397933,
6,2019/7/14,0.0619375,0.043705,0.51330875,0.1801875,
6,2019/7/15,0.365538833,0.367484791,0.5158563,0.19278456,
6,2019/7/16,0.04628201,0.031678508,0.442512781,0.206112297,
6,2019/7/17,0.038214909,0.026653571,0.509952172,0.195450108,
6,2019/7/18,1.003103411,1.028291042,1.007833025,0.213442552,
6,2019/7/19,0.072486905,0.049616993,0.47203342,0.209749659,
6,2019/7/20,0.1628,0.1479,0.4285,0.1859,
6,2019/7/21,0.18437179,0.176104927,0.445413947,0.178179582,
6,2019/7/22,0.077337711,0.068798205,0.457731179,0.199170767,
6,2019/7/23,0.123420364,0.112401692,0.48180577,0.212193077,
6,2019/7/24,0.065368875,0.051994383,0.44709357,0.211082432,
6,2019/7/25,0.684848384,0.694159738,0.759452473,0.211665521,
6,2019/7/26,0.274058967,0.277522207,0.558406739,0.271973531,
6,2019/7/27,0.0492874,0.038000203,0.435132621,0.185509837,
6,2019/7/28,0.060570796,0.04064775,0.552604407,0.216163632,
6,2019/7/29,0.026667883,0.010498127,0.403881461,0.189480392,
6,2019/7/30,0.0719425,0.049260625,0.491778125,0.1989825,
6,2019/7/31,0.339597569,0.34489959,0.54232308,0.282857849,
6,2019/8/1,0.235357975,0.232784057,0.473458554,0.205390378,
6,2019/8/2,0.040745764,0.027464044,0.416046001,0.195616704,
6,2019/8/3,0.033311377,0.023951991,0.419354348,0.186342821,
6,2019/8/4,0.06505,0.04455,0.45265,0.1884,
6,2019/8/5,0.027775132,0.019197212,0.429330288,0.181067258,
6,2019/8/6,0.0669425,0.0702425,0.2535025,0.09315,
6,2019/8/7,0.035894958,0.026113255,0.432384148,0.194672656,
6,2019/8/8,0.037845826,0.022817328,0.429432084,0.19364531,
6,2019/8/9,0.0722,0.0472,0.46235,0.1963,
6,2019/8/10,0.100379037,0.091977753,0.383064321,0.203224621,
6,2019/8/11,0.042643905,0.033947834,0.39522886,0.200975565,
6,2019/8/12,0.022238886,0.011902949,0.364944756,0.175153075,
6,2019/8/13,0.054612741,0.042322729,0.481093203,0.211776585,
6,2019/8/14,0.071,0.0527,0.39165,0.1853,
6,2019/8/15,0.737890888,0.752405783,0.806481905,0.193062221,
6,2019/8/16,0.037845826,0.029949497,0.402303634,0.1941451,
6,2019/8/17,0.042011192,0.038648582,0.415689717,0.183288548,
6,2019/8/18,0.232879846,0.231109078,0.439000843,0.204779523,
6,2019/8/19,0.11225,0.11485,0.3171,0.27595,
6,2019/8/20,0.287504135,0.301782387,0.566957545,0.326783849,
6,2019/8/21,0.22845085,0.233432436,0.433503896,0.244318477,
6,2019/8/22,0.0841025,0.09293,0.2751175,0.190885,
6,2019/8/23,0.041800287,0.036379255,0.376600319,0.191896044,
6,2019/8/24,0.0968,0.1077,0.3548,0.26185,
6,2019/8/25,0.028144215,0.017144012,0.363570519,0.183121951,
6,2019/8/26,0.032942294,0.026275349,0.370899781,0.189980182,
6,2019/8/27,0.033205925,0.02049397,0.408360455,0.18720357,
6,2019/8/28,0.001306606,-0.008034705,0.234188682,0.132198889,
6,2019/8/29,0.1084,0.13845,0.31995,0.3234,
6,2019/8/30,0.030147808,0.021412507,0.355375997,0.185287708,
6,2019/8/31,0.557831094,0.558648529,0.662034363,0.259839737,
6,2019/9/1,0.845874038,0.875489728,0.918456744,0.420688863,
6,2019/9/2,0.036211315,0.031624476,0.366929764,0.176735744,
6,2019/9/3,0.858528314,0.881000949,0.903492834,0.319231465,
6,2019/9/4,0.037476743,0.039729213,0.322648805,0.186009627,
6,2019/9/5,0.063945269,0.061666036,0.441036749,0.218440454,
6,2019/9/6,0.031149605,0.029463213,0.325193688,0.181733645,
6,2019/9/7,0.393378239,0.401524688,0.507203699,0.246039976,
6,2019/9/8,0.1003,0.12765,0.3356,0.29965,
6,2019/9/9,0.039796693,0.043295298,0.322445215,0.185954095,
6,2019/9/10,0.061203509,0.060261215,0.381181107,0.207778264,
6,2019/9/11,0.363007978,0.364567086,0.490814654,0.208888909,
6,2019/9/12,0.053716396,0.06112572,0.347995837,0.201336525,
6,2019/9/13,0.1438,0.17455,0.31225,0.2893,
6,2019/9/14,0.079974018,0.085169774,0.418031009,0.229796796,
6,2019/9/15,0.048443782,0.051400035,0.297250876,0.192812326,
6,2019/9/16,0.15690875,0.1881075,0.29891875,0.33213875,
6,2019/9/17,0.655374467,0.670764063,0.718479861,0.215219584,
6,2019/9/18,0.1136,0.14575,0.2573,0.2723,
6,2019/9/19,0.070166954,0.082089974,0.346977884,0.219884292,
6,2019/9/20,0.084403014,0.095868027,0.30844836,0.207722732,
6,2019/9/21,0.092311936,0.113860544,0.351049696,0.247039556,
6,2019/9/22,0.064103447,0.080144837,0.276942712,0.209471998,
6,2019/9/23,0.111033333,0.136595,0.2361425,0.255556667,
6,2019/9/24,0.082293968,0.108889639,0.303409492,0.24093101,
6,2019/9/25,0.09131014,0.122559629,0.329163705,0.233517456,
6,2019/9/26,0.056299978,0.075011837,0.232000083,0.183538443,
6,2019/9/27,0.092364663,0.121965282,0.304071162,0.234072779,
6,2019/9/28,0.1011,0.1155,0.2706,0.25165,
6,2019/9/29,0.082188516,0.112455723,0.287936605,0.231879255,
6,2019/9/30,0.735834568,0.747488909,0.77579062,0.320314343,
6,2019/10/1,0.06858517,0.094409175,0.272972695,0.190618803,
